X,Y,OBJECTID,METER_ID,LOCATION,SIDE_OF_STREET,BLOCKFACE,METER_STATUS,TOW_AWAY_HOURS,METER_TIME,HANDICAP,HOURS_OPERATION,IN_SERVICE,VALET_HOURS,RATE,FOOD_SERVICE_HOURS,TAXI_ZONE_HOURS,CHARGING_STATION,CHARGING_STATION_STATUS
-83.003967154795077,39.979854610123496,7414,K680,HIGH ST N,East,HUBBARD AVE - PRESCOTT ST,Bagged - Paid,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004306364548569,39.981602348442188,7415,K700,HIGH ST N,East,FIRST AVE - SECOND AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004285271634188,39.980231012707392,7479,K701,HIGH ST N,West,FIRST AVE - PRICE AVE,Bagged - Paid,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004317012227077,39.981667604920965,7416,K702,HIGH ST N,East,FIRST AVE - SECOND AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,None
-83.004296692989385,39.980278214241871,7478,K703,HIGH ST N,West,FIRST AVE - PRICE AVE,Bagged - Paid,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.007050914141544,39.994264930368097,7471,UW601,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007064030083313,39.994314470268222,7470,UW603,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007077486573024,39.994384989147918,7469,UW605,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007093834356212,39.99445632682832,7468,UW607,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007103970840248,39.994510601655385,7467,UW609,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,,30,0,8 AM - 10 PM,14,, $1.00,,,No,
-83.007193750250835,39.994957068140977,7466,UW611,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007205649545355,39.995024054196364,7465,UW613,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007219875431915,39.995082517332236,7464,UW615,HIGH ST N,West,TENTH AVE - ELEVENTH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.009403254553831,40.006402113033289,7463,UW801,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-82.997329613507944,39.952714848576228,7531,B45,LIVINGSTON AVE E,South,CITY PARK AVE - PEARL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.997268142188815,39.952725916079075,7532,B47,LIVINGSTON AVE E,South,CITY PARK AVE - PEARL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.009418427775046,40.006484410560496,7462,UW803,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.009429166034892,40.006550780627052,7461,UW805,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.009442108684567,40.00660648297665,7460,UW807,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.009453510222201,40.006670505799747,7459,UW809,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.009466449497737,40.006742503402393,7458,UW811,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.009477452120962,40.006800517093126,7457,UW813,HIGH ST N,West,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,9 AM - 10 PM,13,, $1.50,,,No,
-83.00094016118841,39.96208821755264,7218,WN3,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-83.001034432992952,39.962075151904784,7217,WN5,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-83.001112480956891,39.962068188932044,7216,WN7,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-83.001194342102977,39.962059269616596,7215,WN9,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-83.001266317571435,39.962053405154165,7214,WN11,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-83.001364291186505,39.96204015590606,7213,WN13,BROAD ST W,South,HIGH ST - WALL ST,Operational,7 AM - 9 AM & 3 PM - 6 PM,180,0,9AM - 3PM & 6PM - 10PM,,, $2.25,,,No,
-82.994933454851918,39.956477048162988,7542,SO500,FOURTH ST S,East,MAIN ST - NOBLE ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995116465908893,39.956316037221292,7624,SO501,FOURTH ST S,West,NOBLE ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994925010277285,39.956421916968715,7541,SO502,FOURTH ST S,East,MAIN ST - NOBLE ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995105630125764,39.956255143839286,7623,SO503,FOURTH ST S,West,NOBLE ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99491202317752,39.956359653745892,7540,SO504,FOURTH ST S,East,MAIN ST - NOBLE ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.995088630027197,39.956188144817418,7622,SO505,FOURTH ST S,West,NOBLE ST - MAIN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994899728398536,39.956297643385881,7539,SO506,FOURTH ST S,East,MAIN ST - NOBLE ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99481173115214,39.955869014393372,7538,SO550,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994999503876855,39.955704192663134,7621,SO551,FOURTH ST S,West,NOBLE ST - MOUND ST,Bagged - Paid,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994803100365289,39.955817128118461,7537,SO552,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994989508258882,39.955646211129348,7620,SO553,FOURTH ST S,West,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994789724394394,39.955757089322688,7536,SO554,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994978520274785,39.955586264951279,7619,SO555,FOURTH ST S,West,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994780534098425,39.955692693525222,7535,SO556,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99497053001015,39.955532305378611,7618,SO557,FOURTH ST S,West,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994768340709342,39.955629932466088,7534,SO558,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994754486241263,39.955568592434737,7533,SO560,FOURTH ST S,East,NOBLE ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994867609990351,39.955004982588711,7617,SO603,FOURTH ST S,West,ENGLER ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994856465511006,39.95494472452004,7616,SO605,FOURTH ST S,West,ENGLER ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994843936549771,39.954881833372596,7615,SO607,FOURTH ST S,West,ENGLER ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994831804725592,39.954819652964822,7614,SO609,FOURTH ST S,West,ENGLER ST - MOUND ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.99477231326216,39.954546303230785,7613,SO651,FOURTH ST S,West,ENGLER ST - FULTON ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994764000324935,39.954492515209964,7612,SO653,FOURTH ST S,West,ENGLER ST - FULTON ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994752488579721,39.954431604795339,7611,SO655,FOURTH ST S,West,ENGLER ST - FULTON ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994130586607824,39.962107136842839,8109,SQ50,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994115707450092,39.962045161723651,8108,SQ52,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994105307132941,39.961982304918052,8107,SQ54,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994096226312394,39.961921151090188,8106,SQ56,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994080387059583,39.961856154716976,8105,SQ58,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994068389219066,39.961793963006897,8104,SQ60,FIFTH ST S,East,CAPITAL ST - OAK ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994015592547342,39.961527119579145,8103,SQ100,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994098942736429,39.961181279555781,8112,SQ101,FIFTH ST S,West,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994003395001315,39.961465960843327,8102,SQ102,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.999751130817259,39.953308460781727,8087,WA29,FULTON ST W,South,HIGH ST - FRONT ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.994088451708379,39.96112638487385,8111,SQ103,FIFTH ST S,West,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993968643344687,39.961286735152513,8101,SQ104,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.994079877489838,39.961079013369407,8110,SQ105,FIFTH ST S,West,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993956642637897,39.961227734440655,8100,SQ106,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993945816342404,39.961167975837967,8099,SQ108,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993936642687714,39.961106735008968,8098,SQ110,FIFTH ST S,East,OAK ST - STATE ST,Operational,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.99356797034072,39.95923129503975,8013,SQ300,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993733990380292,39.959262769688749,8047,SQ301,FIFTH ST S,West,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993555970049286,39.959183294813592,8012,SQ302,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993719975760257,39.959206700904943,8046,SQ303,FIFTH ST S,West,RICH ST - TOWN ST,Operational,,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993547969857303,39.959117294434691,8011,SQ304,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993506410143908,39.958913847039433,8010,SQ306,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993484409845166,39.958801847065885,8009,SQ308,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993471409851153,39.958734847261582,8008,SQ310,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993668704307765,39.958940740521363,8045,SQ311,FIFTH ST S,West,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993457409526371,39.95867184695571,8007,SQ312,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.99344341000581,39.958603847121324,8006,SQ314,FIFTH ST S,East,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993612642719341,39.958655311924367,8044,SQ317,FIFTH ST S,West,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993562114611464,39.95841117383376,8043,SQ327,FIFTH ST S,West,RICH ST - TOWN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993333624487818,39.958003306869877,8005,SQ400,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-83.000049995020106,39.953286448946052,8088,WA45,FULTON ST W,South,HIGH ST - FRONT ST,Operational,7AM - 9AM,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.993443352115477,39.957828818654448,8042,SQ401,FIFTH ST S,West,CHERRY ST - RICH ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.9933240451617,39.957951719930328,8004,SQ402,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993431283338566,39.957766512712759,8041,SQ403,FIFTH ST S,West,CHERRY ST - RICH ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993310624809297,39.957885307281323,8003,SQ404,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993299624662313,39.957825307009301,8002,SQ406,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993287625433197,39.957770306856212,8001,SQ408,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993274880505211,39.957708848552628,8000,SQ410,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993338232303074,39.95732595875721,8040,SQ415,FIFTH ST S,West,CHERRY ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.9933271714482,39.957270091827922,8039,SQ417,FIFTH ST S,West,CHERRY ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993315392093493,39.957211762830269,8038,SQ419,FIFTH ST S,West,MAIN ST - CHERRY ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993220143912382,39.957435605323923,7999,SQ420,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993303083624099,39.957149622690167,8037,SQ421,FIFTH ST S,West,MAIN ST - CHERRY ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.99321014385157,39.957381605483732,7998,SQ422,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993291018182092,39.957086103526748,8036,SQ423,FIFTH ST S,West,CHERRY ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993199530167331,39.957322770814216,7997,SQ424,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993279973474543,39.957027059917642,8035,SQ425,FIFTH ST S,West,CHERRY ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993186143784627,39.957261605198653,7996,SQ426,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993177815154013,39.957204489273295,7995,SQ428,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993165143102473,39.957137605106837,7994,SQ430,FIFTH ST S,East,MAIN ST - RICH ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.993060734658016,39.956599318275167,7993,SQ500,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993192157333254,39.956566934156285,8034,SQ501,FIFTH ST S,West,NOBLE ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-83.006680246268445,39.993742861427904,7434,UE600,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006695239030535,39.993810234095157,7435,UE602,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006707009672439,39.993863210393656,7436,UE604,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006717726661591,39.993928732677752,7437,UE606,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.00679921256345,39.994307514276024,7438,UE608,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006812996442079,39.99437896663801,7439,UE610,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006825780037801,39.994436418334189,7440,UE612,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006838171992655,39.994501335337588,7441,UE614,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006851206801045,39.994571060791387,7442,UE616,HIGH ST N,East,NINTH AVE - ELEVENTH AVE,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006948600749126,39.99503709703977,7443,UE618,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006961019026434,39.99509692707948,7444,UE620,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006972937549435,39.995160318610459,7445,UE622,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.006987358435424,39.995228032319446,7446,UE624,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007000374761759,39.995283316932358,7447,UE626,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST.,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007013825144071,39.995352340756703,7448,UE628,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST.,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007023258779029,39.995403524004558,7449,UE630,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007041314835803,39.995479138641166,7450,UE632,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-83.007056150574059,39.995534047023199,7451,UE634,HIGH ST N,East,ELEVENTH AVE - CHITTENDEN ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.993044735323181,39.956540317971537,7992,SQ502,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993180117839856,39.956501765764443,8033,SQ503,FIFTH ST S,West,NOBLE ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993037735319078,39.956473318075972,7991,SQ504,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993167199736263,39.956438122266107,8032,SQ505,FIFTH ST S,West,NOBLE ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993025734921574,39.956412317725494,7990,SQ506,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993151255329067,39.956370378201342,8031,SQ507,FIFTH ST S,West,NOBLE ST - MAIN ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993015734502251,39.95634931762482,7989,SQ508,FIFTH ST S,East,FULTON ST - MAIN ST,Meter & Post Removed,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993003791124536,39.956287440694517,7988,SQ510,FIFTH ST S,East,FULTON ST - MAIN ST,Meter & Post Removed,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.992961247370289,39.956075475073078,7987,SQ512,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.992949930834484,39.95602671891745,7986,SQ514,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.992942402020915,39.955958734110474,7985,SQ516,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.992929402265474,39.95589673371002,7984,SQ518,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.992913402040003,39.955837734279598,7983,SQ520,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,120,0,8 AM - 4 PM,8,, $1.50,,,No,
-82.993064429661132,39.955891100193426,8030,SQ555,FIFTH ST S,West,NOBLE ST - MOUND ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993054406771734,39.955833999458818,8029,SQ557,FIFTH ST S,West,NOBLE ST - MOUND ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.99304125730967,39.955768394381366,8028,SQ559,FIFTH ST S,West,NOBLE ST - MOUND ST,Operational,3PM - 6PM,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.993025169236276,39.955709063891987,8027,SQ561,FIFTH ST S,West,NOBLE ST - MOUND ST,Meter & Post Removed,,120,0,8 AM - 6 PM,10,, $1.50,,,No,
-82.992953592527812,39.955307711013774,8026,SQ601,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,1,6 AM - 6 PM,12,, $4.80,,,No,
-82.992940465389822,39.955245390503549,8025,SQ603,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992755976010358,39.955038635045959,7980,SQ604,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992926631280099,39.955183877244281,8024,SQ605,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-83.009270968632478,40.006770978460139,7452,UE802,HIGH ST N,East,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8AM-4PM-6PM-10PM,12,, $1.50,,,No,
-83.009286968690347,40.006825977672875,7453,UE804,HIGH ST N,East,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8AM-4PM-6PM-10PM,12,, $1.50,,,No,
-83.009300789234842,40.006897429282823,7454,UE806,HIGH ST N,East,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8AM-4PM-6PM-10PM,12,, $1.50,,,No,
-83.009336976513026,40.007079761374591,7455,UE812,HIGH ST N,East,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8AM-4PM-6PM-10PM,12,, $1.50,,,No,
-83.009348922956178,40.007141432969632,7456,UE814,HIGH ST N,East,LANE AVE - NORWICH AVE,Operational,3AM - 7AM - 4PM - 6PM,120,0,8AM-4PM-6PM-10PM,12,, $1.50,,,No,
-82.992735197556769,39.954934879647247,7979,SQ606,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992916802928562,39.955124308777393,8023,SQ607,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992722114526515,39.954883528881815,7978,SQ608,FIFTH ST S,East,FULTON ST - MAIN ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-82.992904282832214,39.955061599328772,8022,SQ609,FIFTH ST S,West,ENGLER ST - MOUND ST,Operational,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
